,field_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,geometry,Unnamed: 0,counts,score
4059,4059,4150,5807103,UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,NJ,7103,NOT AVAILABLE,(973) 972-5658,GENERAL ACUTE CARE,OPEN,519,ESSEX,34013,USA,40.74060313,-74.19106173,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://healthapps.state.nj.us/facilities/documents/all_acute.xls,2021-03-24,IMAGERY,2014-02-10,NOT AVAILABLE,NJ10702,UNIVERSITY HOSPITAL,34,PROPRIETARY,-999,519,LEVEL I,Y,POINT (-74.1910617299999 40.7406031300001),0.0,426.0,1.0
4072,4072,4163,2588220,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,NOT AVAILABLE,(575) 887-4570,GENERAL ACUTE CARE,OPEN,99,EDDY,35015,USA,32.4425387,-104.25793015,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://providersearch.health.state.nm.us/,2021-01-12,IMAGERY,2014-02-10,http://www.carlsbadmedicalcenter.com,6744,"CARLSBAD MEDICAL CENTER, LLC",35,PROPRIETARY,-999,99,LEVEL I,Y,POINT (-104.25793015 32.4425387000001),0.0,426.0,1.0
4076,4076,4167,111287505,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NOT AVAILABLE,(505) 913-3361,GENERAL ACUTE CARE,OPEN,200,SANTA FE,35049,USA,35.65944099,-105.94578049,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://providersearch.health.state.nm.us/,2021-01-12,IMAGERY/OTHER,2015-02-10,https://www.christushealth.org/,6296,ST. VINCENT HOSPITAL,35,NON-PROFIT,-999,200,LEVEL I,N,POINT (-105.94578049 35.6594409900001),0.0,426.0,1.0
4131,4131,4222,1287106,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NOT AVAILABLE,(505) 272-2111,GENERAL ACUTE CARE,OPEN,527,BERNALILLO,35001,USA,35.08815273,-106.61718787,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://providersearch.health.state.nm.us/,2021-01-12,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,6005,UNIVERSITY OF NEW MEXICO,35,GOVERNMENT - STATE,-999,527,LEVEL I,Y,POINT (-106.61718787 35.08815273),0.0,426.0,1.0
4134,4134,4225,2012208,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,NOT AVAILABLE,(518) 262-3474,GENERAL ACUTE CARE,OPEN,748,ALBANY,36001,USA,42.65340806,-73.77665746,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,0101000H,ALBANY MEDICAL CENTER HOSPITAL,36,NON-PROFIT,-999,748,LEVEL I,Y,POINT (-73.77665746 42.6534080600001),0.0,426.0,1.0
4164,4164,4255,3214215,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,NOT AVAILABLE,(716) 898-3000,GENERAL ACUTE CARE,OPEN,573,ERIE,36029,USA,42.9250771,-78.83114577,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-03-12,NOT AVAILABLE,1401005H,ERIE COUNTY MEDICAL CENTER CORPORATION,36,PROPRIETARY,-999,573,LEVEL I,Y,POINT (-78.83114577000001 42.9250771000001),0.0,426.0,1.0
4176,4176,4267,4012953,THE UNIVERSITY OF VERMONT HEALTH NETWORK - ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,NOT AVAILABLE,(518) 483-3000,GENERAL ACUTE CARE,OPEN,76,FRANKLIN,36033,USA,44.85673515,-74.29129248,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,1624000H,ALICE HYDE MEDICAL CENTER,36,NON-PROFIT,-999,76,LEVEL I,N,POINT (-74.29129248 44.8567351500001),0.0,426.0,1.0
4191,4191,4282,5514607,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVENUE,ROCHESTER,NY,14642,NOT AVAILABLE,(585) 275-8387,GENERAL ACUTE CARE,OPEN,886,MONROE,36055,USA,43.12280887,-77.62425943,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,2701005H,UNIVERSITY OF ROCHESTER INC,36,NON-PROFIT,-999,886,LEVEL I,Y,POINT (-77.6242594299999 43.12280887),0.0,426.0,1.0
4197,4197,4288,120511501,NYU LANGONE HOSPITAL - LONG ISLAND,259 FIRST STREET,MINEOLA,NY,11501,NOT AVAILABLE,(516) 663-0333,GENERAL ACUTE CARE,OPEN,591,NASSAU,36059,USA,40.74069748,-73.6430084,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2015-02-24,NOT AVAILABLE,7002053H,NYU LANGONE HOSPITALS,36,NON-PROFIT,-999,591,LEVEL I,N,POINT (-73.6430084 40.7406974800001),0.0,426.0,1.0
4201,4201,4292,6511554,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NOT AVAILABLE,(516) 572-0123,GENERAL ACUTE CARE,OPEN,530,NASSAU,36059,USA,40.72625551,-73.55373802,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,2950002H,NASSAU HEALTH CARE CORPORATION,36,PROPRIETARY,-999,530,LEVEL I,Y,POINT (-73.55373802 40.72625551),0.0,426.0,1.0
4202,4202,4293,6411030,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NOT AVAILABLE,(516) 562-8730,GENERAL ACUTE CARE,OPEN,756,NASSAU,36059,USA,40.77763592,-73.70161094,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,2951001H,NORTH SHORE UNIVERSITY HOSPITAL INC,36,NON-PROFIT,-999,756,LEVEL I,Y,POINT (-73.70161093999999 40.7776359200001),0.0,426.0,1.0
4214,4214,4305,8113215,UPSTATE UNIVERSITY HOSPITAL AT COMMUNITY GENERAL,4900 BROAD ROAD,SYRACUSE,NY,13215,NOT AVAILABLE,(315) 492-5953,GENERAL ACUTE CARE,OPEN,314,ONONDAGA,36067,USA,43.00803767,-76.16790218,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,3301007H,STATE UNIVERSITY OF NEW YORK,36,GOVERNMENT - STATE,-999,314,LEVEL I,N,POINT (-76.1679021799999 43.0080376700001),0.0,426.0,1.0
4281,4281,4372,15110532,WESTCHESTER MEDICAL CENTER,100 WOODS ROAD,VALHALLA,NY,10595,NOT AVAILABLE,(914) 493-7018,GENERAL ACUTE CARE,OPEN,652,WESTCHESTER,36119,USA,41.08609075,-73.80495477,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-01-03,NOT AVAILABLE,5957001H,WESTCHESTER COUNTY HEALTH CARE CORPORATION,36,PROPRIETARY,-999,652,LEVEL I,Y,POINT (-73.8049547699999 41.08609075),0.0,426.0,1.0
4285,4285,4376,15210036,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY,BRONX,NY,10461,NOT AVAILABLE,(718) 918-5000,GENERAL ACUTE CARE,OPEN,457,BRONX,36005,USA,40.85629836,-73.84751215,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,7000002H,NEW YORK CITY HEALTH AND HOSPITAL CORPORATION,36,GOVERNMENT - LOCAL,-999,457,LEVEL I,Y,POINT (-73.8475121499999 40.85629836),0.0,426.0,1.0
4288,4288,4379,15710451,LINCOLN MEDICAL AND MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,NOT AVAILABLE,(718) 579-5700,GENERAL ACUTE CARE,OPEN,362,BRONX,36005,USA,40.8160855,-73.9247762,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2022-02-28,NOT AVAILABLE,7000008H,NEW YORK CITY HEALTH AND HOSPITAL CORPORATION,36,GOVERNMENT - LOCAL,-999,362,LEVEL I,N,POINT (-73.9247761999999 40.8160855),0.0,426.0,1.0
4298,4298,4389,16411203,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,NOT AVAILABLE,(718) 245-3901,GENERAL ACUTE CARE,OPEN,624,KINGS,36047,USA,40.65661638,-73.94469079,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-01-03,NOT AVAILABLE,7001016H,NEW YORK CITY HEALTH AND HOSPITAL CORPORATION,36,GOVERNMENT - LOCAL,-999,624,LEVEL I,N,POINT (-73.94469079 40.6566163800001),0.0,426.0,1.0
4299,4299,4390,16911209,NYU LANGONE HOSPITAL - BROOKLYN,150 55TH STREET,BROOKLYN,NY,11220,NOT AVAILABLE,(718) 630-7300,GENERAL ACUTE CARE,OPEN,444,KINGS,36047,USA,40.64637655,-74.02057982,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,7002053H,NYU LANGONE HOSPITALS,36,NON-PROFIT,-999,444,LEVEL I,N,POINT (-74.0205798169999 40.646376552),0.0,426.0,1.0
4300,4300,4391,16811219,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,NOT AVAILABLE,(718) 283-6000,GENERAL ACUTE CARE,OPEN,711,KINGS,36047,USA,40.63947888,-73.99845264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,7001020H,MAIMONIDES MEDICAL CENTER,36,NON-PROFIT,-999,711,LEVEL I,N,POINT (-73.99845264 40.6394788800001),0.0,426.0,1.0
4308,4308,4399,114010016,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,NOT AVAILABLE,(212) 562-4132,GENERAL ACUTE CARE,OPEN,912,NEW YORK,36061,USA,40.7393201,-73.97538175,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2015-02-11,http://www.nychealthandhospitals.org/bellevue/html/home/home.shtml,7002001H,NEW YORK CITY HEALTH AND HOSPITAL CORPORATION,36,GOVERNMENT - LOCAL,-999,912,LEVEL I,N,POINT (-73.9753817499999 40.7393201),0.0,426.0,1.0
4326,4326,4417,19611373,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,NOT AVAILABLE,(718) 334-4000,GENERAL ACUTE CARE,OPEN,545,QUEENS,36081,USA,40.74482736,-73.88607967,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-01-03,http://www.nyc.gov/html/hhc/ehc/html/home/home.shtml,7003000H,NEW YORK CITY HEALTH AND HOSPITAL CORPORATION,36,GOVERNMENT - LOCAL,-999,545,LEVEL I,N,POINT (-73.88607967 40.74482736),0.0,426.0,1.0
4328,4328,4419,19711414,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,NOT AVAILABLE,(718) 206-6000,GENERAL ACUTE CARE,OPEN,402,QUEENS,36081,USA,40.70010365,-73.81611489,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,7003003H,JAMAICA HOSPITAL INC,36,NON-PROFIT,-999,402,LEVEL I,N,POINT (-73.81611488999989 40.7001036500001),0.0,426.0,1.0
4332,4332,4423,20311355,NEW YORK - PRESBYTERIAN - QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,NOT AVAILABLE,(718) 670-1021,GENERAL ACUTE CARE,OPEN,535,QUEENS,36081,USA,40.74677228,-73.82541638,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,7003010H,NEWYORK - PRESBYTERIAN - QUEENS,36,NON-PROFIT,-999,535,LEVEL I,N,POINT (-73.82541637999999 40.7467722800001),0.0,426.0,1.0
4338,4338,4429,20610301,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,NOT AVAILABLE,(718) 818-2413,GENERAL ACUTE CARE,OPEN,448,RICHMOND,36085,USA,40.63590241,-74.1059378,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.data.ny.gov/health/health-facility-general-information/vn5v-hh5r,2021-10-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,7004010H,BRIDGE REGIONAL HEALTH SYSTEM,36,NON-PROFIT,-999,448,LEVEL I,N,POINT (-74.10593779999989 40.63590241),0.0,426.0,1.0
4356,4356,4447,1227157,NORTH CAROLINA BAPTIST HOSPITAL,1 MEDICAL CENTER BLVD,WINSTON-SALEM,NC,27103,NOT AVAILABLE,(336) 716-2011,GENERAL ACUTE CARE,OPEN,885,FORSYTH,37067,USA,36.08964961,-80.26817483,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://info.ncdhhs.gov/dhsr/ahc/listings.html,2021-03-11,IMAGERY/OTHER,2014-02-10,http://www.wakehealth.edu/,H0011,NORTH CAROLINA BAPTIST HOSPITAL,37,NON-PROFIT,-999,885,LEVEL I,Y,POINT (-80.26817483000001 36.08964961),0.0,426.0,1.0
4362,4362,4453,11127514,UNIVERSITY OF NORTH CAROLINA HOSPITALS,101 MANNING DR,CHAPEL HILL,NC,27514,NOT AVAILABLE,(984) 974-5111,GENERAL ACUTE CARE,OPEN,923,ORANGE,37135,USA,35.9045427,-79.04968923,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://info.ncdhhs.gov/dhsr/ahc/listings.html,2021-03-11,IMAGERY/OTHER,2013-10-02,http://www.unchealthcare.org,H0157,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,37,GOVERNMENT - STATE,-999,923,LEVEL I,Y,POINT (-79.04968923 35.9045427),0.0,426.0,1.0
4401,4401,4492,2027835,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27834,NOT AVAILABLE,(252) 847-4451,GENERAL ACUTE CARE,OPEN,974,PITT,37147,USA,35.60786168,-77.40403107,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://info.ncdhhs.gov/dhsr/ahc/listings.html,2021-03-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H0104,"PITT COUNTY MEMORIAL HOSPITAL, INC.",37,NON-PROFIT,-999,974,LEVEL I,Y,POINT (-77.40403107 35.60786168),0.0,426.0,1.0
4406,4406,4497,6227710,DUKE UNIVERSITY HOSPITAL,"2301 ERWIN RD, PO BOX 3814 DUMC",DURHAM,NC,27710,NOT AVAILABLE,(919) 684-8111,GENERAL ACUTE CARE,OPEN,960,DURHAM,37063,USA,36.0070498,-78.93775811,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://info.ncdhhs.gov/dhsr/ahc/listings.html,2021-03-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H0015,"DUKE UNIVERSITY HEALTH SYSTEM, INC.",37,NON-PROFIT,-999,960,LEVEL I,Y,POINT (-78.9377581099999 36.0070498000001),0.0,426.0,1.0
4422,4422,4513,11327620,WAKEMED,"3000 NEW BERN AVE, PO BOX 14465",RALEIGH,NC,27610,NOT AVAILABLE,(919) 350-8000,GENERAL ACUTE CARE,OPEN,726,WAKE,37183,USA,35.78451135,-78.58790197,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://info.ncdhhs.gov/dhsr/ahc/listings.html,2021-03-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H0199,WAKEMED,37,NON-PROFIT,-999,726,LEVEL I,Y,POINT (-78.58790197 35.7845113500001),0.0,426.0,1.0
4479,4479,4570,4528256,ATRIUM HEALTH UNIVERSITY CITY,"8800 N TRYON ST, PO BOX 560727",CHARLOTTE,NC,28262,NOT AVAILABLE,(704) 863-6000,GENERAL ACUTE CARE,OPEN,104,MECKLENBURG,37119,USA,35.30675743,-80.74704794,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://info.ncdhhs.gov/dhsr/ahc/listings.html,2021-03-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H0255,THE CHARLOTTE - MECKLENBURG HOSPITAL AUTHORITY,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,104,LEVEL I,Y,POINT (-80.74704794 35.3067574300001),0.0,426.0,1.0
4592,4592,4683,1744106,UNIVERSITY HOSPITALS CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,NOT AVAILABLE,(216) 844-1000,GENERAL ACUTE CARE,OPEN,1113,CUYAHOGA,39035,USA,41.50614205,-81.60509543,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-03-12,NOT AVAILABLE,1142,NOT AVAILABLE,39,NON-PROFIT,-999,1113,LEVEL I,Y,POINT (-81.60509542999991 41.5061420500001),0.0,426.0,1.0
4606,4606,4697,10743210,THE OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,NOT AVAILABLE,(614) 293-9700,GENERAL ACUTE CARE,OPEN,1142,FRANKLIN,39049,USA,39.99426086,-83.01856537,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-03-12,NOT AVAILABLE,1171,NOT AVAILABLE,39,GOVERNMENT - STATE,-999,1142,LEVEL I,Y,POINT (-83.01856537 39.9942608600001),0.0,426.0,1.0
4607,4607,4698,1643215,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,NOT AVAILABLE,(614) 566-9000,GENERAL ACUTE CARE,OPEN,663,FRANKLIN,39049,USA,39.96097328,-82.99100198,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-02-10,http://www.ohiohealth.com,1173,NOT AVAILABLE,39,NON-PROFIT,-999,663,LEVEL I,Y,POINT (-82.99100197999999 39.9609732800001),0.0,426.0,1.0
4615,4615,4706,129545219,"UNIVERSITY OF CINCINNATI MEDICALCENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,NOT AVAILABLE,(513) 584-1000,GENERAL ACUTE CARE,OPEN,677,HAMILTON,39061,USA,39.13835766,-84.50371612,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY/OTHER,2015-03-12,NOT AVAILABLE,1189,NOT AVAILABLE,39,NON-PROFIT,-999,677,LEVEL I,Y,POINT (-84.50371612000001 39.1383576600001),0.0,426.0,1.0
4638,4638,4729,8443699,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43614,NOT AVAILABLE,(419) 383-6376,GENERAL ACUTE CARE,OPEN,319,LUCAS,39095,USA,41.61876724,-83.61603264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-03-13,http://www.utoledo.edu,1228,NOT AVAILABLE,39,GOVERNMENT - STATE,-999,319,LEVEL I,Y,POINT (-83.61603264 41.6187672400001),0.0,426.0,1.0
4639,4639,4730,1044501,MERCY HEALTH ST. ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,NOT AVAILABLE,(330) 480-3570,GENERAL ACUTE CARE,OPEN,520,MAHONING,39099,USA,41.114015,-80.65731455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY/OTHER,2014-03-12,http://www.hmpartners.org,1230,NOT AVAILABLE,39,NON-PROFIT,-999,520,LEVEL I,Y,POINT (-80.65731455 41.1140150000001),0.0,426.0,1.0
4645,4645,4736,17545409,MIAMI VALLEY HOSPITAL,1 WYOMING STREET,DAYTON,OH,45409,NOT AVAILABLE,(937) 208-8000,GENERAL ACUTE CARE,OPEN,948,MONTGOMERY,39113,USA,39.7448932,-84.18590861,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-03-12,NOT AVAILABLE,1247,NOT AVAILABLE,39,NON-PROFIT,-999,948,LEVEL I,Y,POINT (-84.18590861 39.7448932),0.0,426.0,1.0
4660,4660,4751,12444309,SUMMA HEALTH SYSTEM AKRON CITY HOSPITAL,525 E MARKET STREET,AKRON,OH,44304,NOT AVAILABLE,(330) 375-3000,GENERAL ACUTE CARE,OPEN,649,SUMMIT,39153,USA,41.08112619,-81.49981871,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-03-12,NOT AVAILABLE,1275,NOT AVAILABLE,39,NON-PROFIT,-999,649,LEVEL I,Y,POINT (-81.4998187099999 41.0811261900001),0.0,426.0,1.0
4661,4661,4752,10244307,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,NOT AVAILABLE,(330) 344-6000,GENERAL ACUTE CARE,OPEN,541,SUMMIT,39153,USA,41.07812317,-81.53139677,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://publicapps.odh.ohio.gov/eid/output/directoryofhospitals-20211103-042711.pdf,2021-03-11,IMAGERY,2014-03-12,http://www.akrongeneral.org,1276,NOT AVAILABLE,39,NON-PROFIT,-999,541,LEVEL I,Y,POINT (-81.53139677 41.07812317),0.0,426.0,1.0
4851,4851,4942,130473104,OU HEALTH UNIVERSITY OF OKLAHOMA MEDICAL CENTER,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,NOT AVAILABLE,(405) 271-5911,GENERAL ACUTE CARE,OPEN,874,OKLAHOMA,40109,USA,35.48077952,-97.5015588,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://oklahoma.gov/content/dam/ok/en/health/health2/aem-documents/protective-health/medical-facilities-division/mfs-directoryoffacilities.pdf,2021-06-05,IMAGERY/OTHER,2015-02-24,https://www.oumedicine.com/,2301,NOT AVAILABLE,40,GOVERNMENT - STATE,-999,874,LEVEL I,Y,POINT (-97.5015587999999 35.4807795200001),0.0,426.0,1.0
4986,4986,5077,1797227,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,97227,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,554,MULTNOMAH,41051,USA,45.54328588,-122.67022181,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.oregon.gov/oha/ph/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/documents/hospitallist.pdf,2021-10-27,IMAGERY/OTHER,2014-03-12,www.legacyhealth.org,14-0056,LEGACY EMANUEL MEDICAL CENTER,41,NON-PROFIT,-999,554,LEVEL I,Y,POINT (-122.67022181 45.54328588),0.0,426.0,1.0
4995,4995,5086,2797223,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,576,MULTNOMAH,41051,USA,45.4989404,-122.68611179,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.oregon.gov/oha/ph/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/documents/hospitallist.pdf,2021-10-27,IMAGERY/OTHER,2014-03-12,http://www.ohsu.edu,14-1008,"OHSU HOSPITAL, OREGON HEALTH AND SCIENCE UNIVERSITY - DOERNBECHER CHILDREN'S HOSPITAL",41,GOVERNMENT - DISTRICT/AUTHORITY,-999,576,LEVEL I,Y,POINT (-122.68611179 45.4989404),0.0,426.0,1.0
5053,5053,5144,17217405,WELLSPAN YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403,NOT AVAILABLE,(717) 851-4495,GENERAL ACUTE CARE,OPEN,596,YORK,42133,USA,39.945698,-76.718501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,250301,WELLSPAN YORK HOSPITAL,42,NON-PROFIT,-999,596,LEVEL I,Y,POINT (-76.7185009999999 39.945698),0.0,426.0,1.0
5062,5062,5153,3615905,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,NOT AVAILABLE,(814) 534-9000,GENERAL ACUTE CARE,OPEN,507,CAMBRIA,42021,USA,40.3057498,-78.91836241,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,http://www.conemaugh.org,35601,CONEMAUGH MEMORIAL MEDICAL CENTER,42,PROPRIETARY,-999,507,LEVEL I,Y,POINT (-78.91836241 40.3057498000001),0.0,426.0,1.0
